impcParameterOrigId,name,description,parameterId
18579, Range of stimulus levels used - 24kHz, range_of_stimulus_levels_used_24khz, IMPC_ABR_033_001
18580, Range of stimulus levels used - 30kHz, range_of_stimulus_levels_used_30khz, IMPC_ABR_034_001
18581, Extension of stimulus levels, extension_of_stimulus_levels, IMPC_ABR_035_001
18582, Stimulus level step size, stimulus_level_step_size, IMPC_ABR_036_001
18583, Tone Pip Duration, tone_pip_duration, IMPC_ABR_037_001
18584, Tone Pip rise/fall, tone_pip_rise_fall, IMPC_ABR_038_001
18585, Repetition Rate, repetition_rate, IMPC_ABR_039_001
18586, Number averages, number_averages, IMPC_ABR_040_001
18587, Recording Environment, recording_environment, IMPC_ABR_041_001
18588, Anesthetic agent 1, anesthetic_agent_1, IMPC_ABR_042_001
18589, Anesthetic agent 2, anesthetic_agent_2, IMPC_ABR_043_001
18590, Anesthetic agent 1 dosage, anesthetic_agent_1_dosage, IMPC_ABR_044_001
18591, Anesthetic agent 2 dosage, anesthetic_agent_2_dosage, IMPC_ABR_045_001
18592, Anesthetic administration route, anesthetic_administration_route, IMPC_ABR_046_001
18593, Date of Test, date_of_test, IMPC_ABR_047_001
18594, Time of injection, time_of_injection, IMPC_ABR_048_001
18595, Equipment ID, equipment_id, IMPC_ABR_049_001
18596, Equipment manufacturer, equipment_manufacturer, IMPC_ABR_050_001
18597, Equipment model, equipment_model, IMPC_ABR_051_001
18598, Software, software, IMPC_ABR_052_001
18599, Experimenter ID, experimenter_id, IMPC_ABR_053_001
18600, Date equipment last calibrated, date_equipment_last_calibrated, IMPC_ABR_054_001
90931, Pipeline ID(s), pipeline_ids_applicable_to_housing_conditions, IMPC_EXD_003_002
90932, Phenotyping lifestage, phenotyping_lifestage, IMPC_EXD_132_001
90933, Submission Identifier, , IMPC_EXD_133_001
90934, Date effective from, date_effective_from, IMPC_EXD_004_002
90935, Date effective until, date_effective_until, IMPC_EXD_005_002
90936, Control design, control_design, IMPC_EXD_006_001
90937, Control phenotyping design, frequency_of_controls, IMPC_EXD_007_001
90938, Minimum number of male controls, number_male_controls, IMPC_EXD_008_001
90939, Minimum number of female controls, number_female_controls, IMPC_EXD_009_001
90940, Control animal production location, control_animal_source, IMPC_EXD_012_002
90941, Core colony source, core_colony_source, IMPC_EXD_013_001
90942, Control stock management, core_stock_strategy, IMPC_EXD_014_001
90943, Time effect strategy, time_effects, IMPC_EXD_098_002
90944, Blinding strategy, blinding_strategy, IMPC_EXD_127_001
90945, Instrumentation bias management, instrumentation_bias_management, IMPC_EXD_128_001
90946, Operator effect control strategy, operator_effect_control_strategy, IMPC_EXD_129_001
90947, Order effect control strategy, order_effect_control_strategy, IMPC_EXD_130_001
90948, Subject selection strategy, subject_selection_strategy, IMPC_EXD_131_001
91309, Knockout animal production location, knockout_animal_production_location, IMPC_EXD_134_001
91310, Maximum number of female controls, , IMPC_EXD_135_001
91311, Maximum number of male controls, , IMPC_EXD_136_001
91312, Knockout phenotyping design, knockout_phenotyping_design, IMPC_EXD_015_001
29774, White blood cell count, white_blood_cell_count, IMPC_HEM_001_001
29775, Red blood cell count, red_blood_cell_count, IMPC_HEM_002_001
29776, Hemoglobin, hemoglobin, IMPC_HEM_003_001
29777, Hematocrit, hematocrit, IMPC_HEM_004_001
29778, Mean cell volume, mean_cell_volume, IMPC_HEM_005_001
29779, Mean corpuscular hemoglobin, mean_corpuscular_hemoglobin, IMPC_HEM_006_001
29780, Mean cell hemoglobin concentration, mean_cell_hemoglobin_concentration, IMPC_HEM_007_001
29781, Platelet count, platelet_count, IMPC_HEM_008_001
29782, Equipment ID, equipment_name, IMPC_HEM_009_001
29783, Equipment manufacturer, equipment_manufacturer, IMPC_HEM_010_001
29784, Equipment model, equipment_model, IMPC_HEM_011_001
29785, Anesthesia used for blood collection, anesthesia_used_for_blood_collection, IMPC_HEM_012_001
29786, Method of blood collection, method_of_blood_collection, IMPC_HEM_013_001
29787, Anticoagulant, anticoagulant, IMPC_HEM_014_001
29788, Samples kept on ice between collection and analysis, samples_kept_on_ice_between_collection_and_analysis_, IMPC_HEM_018_001
29789, ID for blood collection SOP, id_for_blood_collection_sop, IMPC_HEM_020_001
29790, Date and time of blood collection, date_and_time_of_blood_collection, IMPC_HEM_021_001
29791, Chip card number, chip_card_number, IMPC_HEM_023_001
29792, Blood collection experimenter ID, , IMPC_HEM_024_001
29793, Date equipment last calibrated, , IMPC_HEM_025_001
29794, Storage temperature from blood collection until measurement, NA, IMPC_HEM_026_001
29795, Blood collection tubes, , IMPC_HEM_015_001
29796, Date and time of sacrifice, , IMPC_HEM_016_001
29797, Blood analysis experimenter ID, , IMPC_HEM_017_001
29798, Mean platelet volume, , IMPC_HEM_019_001
29799, Red blood cell distribution width, , IMPC_HEM_027_001
29800, Fight wounds, , IMPC_HEM_028_001
29801, Neutrophil differential count, A white blood cell (WBC) count measures the number of white blood cells in your blood. A WBC differential determines the percentage of each type of white blood cell present in your blood. A differential can also detect immature white blood cells or any abnormalities both of which are signs of a potential problem., IMPC_HEM_029_001
29802, Neutrophil cell count, A white blood cell (WBC) count measures the number of white blood cells in your blood. A WBC differential determines the percentage of each type of white blood cell present in your blood. A differential can also detect immature white blood cells or any abnormalities both of which are signs of a potential problem., IMPC_HEM_030_001
29803, Lymphocyte differential count, A white blood cell (WBC) count measures the number of white blood cells in your blood. A WBC differential determines the percentage of each type of white blood cell present in your blood. A differential can also detect immature white blood cells or any abnormalities both of which are signs of a potential problem., IMPC_HEM_031_001
29804, Lymphocyte cell count, A white blood cell (WBC) count measures the number of white blood cells in your blood. A WBC differential determines the percentage of each type of white blood cell present in your blood. A differential can also detect immature white blood cells or any abnormalities both of which are signs of a potential problem., IMPC_HEM_032_001
29805, Monocyte differential count, A white blood cell (WBC) count measures the number of white blood cells in your blood. A WBC differential determines the percentage of each type of white blood cell present in your blood. A differential can also detect immature white blood cells or any abnormalities both of which are signs of a potential problem., IMPC_HEM_033_001
29806, Monocyte cell count, A white blood cell (WBC) count measures the number of white blood cells in your blood. A WBC differential determines the percentage of each type of white blood cell present in your blood. A differential can also detect immature white blood cells or any abnormalities both of which are signs of a potential problem., IMPC_HEM_034_001
29807, Eosinophil differential count, A white blood cell (WBC) count measures the number of white blood cells in your blood. A WBC differential determines the percentage of each type of white blood cell present in your blood. A differential can also detect immature white blood cells or any abnormalities both of which are signs of a potential problem., IMPC_HEM_035_001
29808, Eosinophil cell count, A white blood cell (WBC) count measures the number of white blood cells in your blood. A WBC differential determines the percentage of each type of white blood cell present in your blood. A differential can also detect immature white blood cells or any abnormalities both of which are signs of a potential problem., IMPC_HEM_036_001
29809, Basophil cell count, A white blood cell (WBC) count measures the number of white blood cells in your blood. A WBC differential determines the percentage of each type of white blood cell present in your blood. A differential can also detect immature white blood cells or any abnormalities both of which are signs of a potential problem., IMPC_HEM_037_001
29810, Basophil differential count, A white blood cell (WBC) count measures the number of white blood cells in your blood. A WBC differential determines the percentage of each type of white blood cell present in your blood. A differential can also detect immature white blood cells or any abnormalities both of which are signs of a potential problem., IMPC_HEM_038_001
29811, Large Unstained Cell (LUC) count, A white blood cell (WBC) count measures the number of white blood cells in your blood. A WBC differential determines the percentage of each type of white blood cell present in your blood. A differential can also detect immature white blood cells or any abnormalities both of which are signs of a potential problem., IMPC_HEM_039_001
29812, Large Unstained Cell (LUC) differential count, , IMPC_HEM_040_001
29813, Sample clotted, , IMPC_HEM_041_001
29814, Service-related calibration start date, Harwell-required metadata parameter (req analysis) due to ADVIA analyser causing shift in data.  , IMPC_HEM_042_001
29815, LIH (Hemolysis Severity - available on AU analysers), Copied from the same parameter in Clinical Blood Chemistry as the same blood samples are used for both procedures and the level of hemolysis has an effect on the results of hematology as well as CBC, IMPC_HEM_043_001
38988, Submitter ID, submitter_id, IMPC_EXD_001_001
38989, Name of phenotyping project, name_of_phenotyping_project, IMPC_EXD_002_001
38990, Name of pipeline, name_of_pipeline, IMPC_EXD_003_001
38991, Start date, start_date, IMPC_EXD_004_001
38992, End date, end_date, IMPC_EXD_005_001
38993, Control design, control_design, IMPC_EXD_006_001
38994, Frequency of controls, frequency_of_controls, IMPC_EXD_007_001
38995, Number male controls, number_male_controls, IMPC_EXD_008_001
38996, Number female controls, number_female_controls, IMPC_EXD_009_001
38997, Genetic background, genetic_background, IMPC_EXD_010_001
38998, Controls and knockout same source, controls_and_knockout_same_source, IMPC_EXD_011_001
38999, Control animal production location, control_animal_source, IMPC_EXD_012_001
39000, Core colony source, core_colony_source, IMPC_EXD_013_001
39001, Core stock strategy, core_stock_strategy, IMPC_EXD_014_001
39002, Knockout batch strategy, knockout_batch_strategy, IMPC_EXD_015_001
39003, Blinding  - Body Weight, blinding_body_weight, IMPC_EXD_016_001
39004, Blinding  - CSD, blinding_csd, IMPC_EXD_017_001
39005, Blinding  - Grip strength, blinding_grip_strength, IMPC_EXD_018_001
39006, Blinding  - Acoustic startle, blinding_acoustic_startle, IMPC_EXD_019_001
39007, Blinding  - Calorimetry, blinding_calorimetry, IMPC_EXD_020_001
39008, Blinding  - IPGTT, blinding_ipgtt, IMPC_EXD_021_001
39009, Blinding  - ABR collection, blinding_abr_collection, IMPC_EXD_022_001
39010, Blinding  - ABR annotation, blinding_abr_annotation, IMPC_EXD_023_001
39011, Blinding  - DEXA, blinding_dexa, IMPC_EXD_024_001
39012, Blinding  - X-ray imaging, blinding_x_ray_imaging, IMPC_EXD_025_001
39013, Blinding  - X-ray annotation, blinding_x_ray_annotation, IMPC_EXD_026_001
39014, Blinding  - Slit lamp collection, blinding_slit_lamp_collection, IMPC_EXD_027_001
39015, Blinding  - Slit lamp annotation, blinding_slit_lamp_annotation, IMPC_EXD_028_001
39016, Blinding  - Ophthalmoscope collection, blinding_ophthalmoscope_collection, IMPC_EXD_029_001
39017, Blinding  - Ophthalmoscope annotation, blinding_ophthalmoscope_annotation, IMPC_EXD_030_001
39018, Blinding  - Hematology, blinding_hematology, IMPC_EXD_031_001
39019, Blinding  - Clinical chemistry, blinding_clinical_chemistry, IMPC_EXD_032_001
39020, Blinding  - Insulin, blinding_insulin, IMPC_EXD_033_001
39021, Blinding  - Immunophenotyping collection, blinding_immunophenotyping_collection, IMPC_EXD_034_001
39022, Blinding  - Immunophenotyping annotation, blinding_immunophenotyping_annotation, IMPC_EXD_035_001
39023, Blinding  - Heart weight, blinding_heart_weight, IMPC_EXD_036_001
39024, Blinding  - Open field, blinding_open_field, IMPC_EXD_037_001
39025, Blinding  - Gross pathology collection, blinding_gross_pathology_collection, IMPC_EXD_038_001
39026, Blinding  - Gross pathology annotation, blinding_gross_pathology_annotation, IMPC_EXD_039_001
39027, Blinding - ECG, blinding_ecg, IMPC_EXD_040_001
39028, Blinding  - Echo, blinding_echo, IMPC_EXD_041_001
39029, Blinding  - Plethysmography, blinding_plethysmography, IMPC_EXD_042_001
39030, Blinding  - Adult Lac Z collection, blinding_adult_lac_z_collection, IMPC_EXD_043_001
39031, Blinding  - Adult Lac Z annotation, blinding_adult_lac_z_annotation, IMPC_EXD_044_001
39032, Blinding  - Embryo Lac Z collection, blinding_embryo_lac_z_collection, IMPC_EXD_045_001
39033, Blinding  - Embryo Lac Z annotation, blinding_embryo_lac_z_annotation, IMPC_EXD_046_001
39034, Instrumentation effects - Body weight, instrumentation_effects_body_weight, IMPC_EXD_047_001
39035, Instrumentation effects - Heart weight, instrumentation_effects_heart_weight, IMPC_EXD_048_001
39036, Instrumentation effects - Grip strength, instrumentation_effects_grip_strength, IMPC_EXD_049_001
39037, Instrumentation effects - Acoustic startle, instrumentation_effects_acoustic_startle, IMPC_EXD_050_001
39038, Instrumentation effects - Calorimetry, instrumentation_effects_calorimetry, IMPC_EXD_051_001
39039, Instrumentation effects - IPGTT, instrumentation_effects_ipgtt, IMPC_EXD_052_001
39040, Instrumentation effects - ABR, instrumentation_effects_abr, IMPC_EXD_053_001
39041, Instrumentation effects - DEXA, instrumentation_effects_dexa, IMPC_EXD_054_001
39042, Instrumentation effects - Slit lamp, instrumentation_effects_slit_lamp, IMPC_EXD_055_001
39043, Instrumentation effects - Ophthalmoscope, instrumentation_effects_ophthalmoscope, IMPC_EXD_056_001
39044, Instrumentation effects - Hematology, instrumentation_effects_hematology, IMPC_EXD_057_001
39045, Instrumentation effects - Clinical chemistry, instrumentation_effects_clinical_chemistry, IMPC_EXD_058_001
39046, Instrumentation effects - Immunophenotyping, instrumentation_effects_immunophenotyping, IMPC_EXD_059_001
39047, Instrumentation effects - Open field, instrumentation_effects_open_field, IMPC_EXD_060_001
39048, Instrumentation effects - ECG, instrumentation_effects_ecg, IMPC_EXD_061_001
39049, Instrumentation effects - Echo, instrumentation_effects_echo, IMPC_EXD_062_001
39050, Instrumentation effects - Plethysmography, instrumentation_effects_plethysmography, IMPC_EXD_063_001
39051, Instrumentation effects - Gross pathology, instrumentation_effects_gross_pathology, IMPC_EXD_064_001
39052, Instrumentation effects - Insulin, instrumentation_effects_insulin, IMPC_EXD_065_001
39053, Instrumentation effects - Embryo Lac Z, instrumentation_effects_embryo_lac_z, IMPC_EXD_066_001
39054, Instrumentation effects - Adult Lac Z, instrumentation_effects_adult_lac_z, IMPC_EXD_067_001
39055, Instrumentation effects - X-ray, instrumentation_effects_x_ray, IMPC_EXD_068_001
39056, Operator effects - Body weight, operator_effects_body_weight, IMPC_EXD_069_001
39057, Operator effects - Open field, operator_effects_open_field, IMPC_EXD_070_001
39058, Operator effects - CSD, operator_effects_csd, IMPC_EXD_071_001
39059, Operator effects - Grip strength, operator_effects_grip_strength, IMPC_EXD_072_001
39060, Operator effects - Acoustic startle, operator_effects_acoustic_startle, IMPC_EXD_073_001
39061, Operator effects - Calorimetry, operator_effects_calorimetry, IMPC_EXD_074_001
39062, Operator effects - IPGTT, operator_effects_ipgtt, IMPC_EXD_075_001
39063, Operator effects - ABR collection, operator_effects_abr_collection, IMPC_EXD_076_001
39064, Operator effects - ABR annotation, operator_effects_abr_annotation, IMPC_EXD_077_001
39065, Operator effects - DEXA, operator_effects_dexa, IMPC_EXD_078_001
39066, Operator effects - X-ray imaging, operator_effects_x_ray_imaging, IMPC_EXD_079_001
39067, Operator effects - X-ray annotation, operator_effects_x_ray_annotation, IMPC_EXD_080_001
39068, Operator effects - Slit lamp, operator_effects_slit_lamp, IMPC_EXD_081_001
39069, Operator effects - Ophthalmoscope, operator_effects_ophthalmoscope, IMPC_EXD_082_001
39070, Operator effects - Hematology, operator_effects_hematology, IMPC_EXD_083_001
39071, Operator effects - Clinical chemistry, operator_effects_clinical_chemistry, IMPC_EXD_084_001
39072, Operator effects - Immunophenotyping collection, operator_effects_immunophenotyping_collection, IMPC_EXD_085_001
39073, Operator effects - Immunophenotyping analysis, operator_effects_immunophenotyping_analysis, IMPC_EXD_086_001
39074, Operator effects - Heart weight, operator_effects_heart_weight, IMPC_EXD_087_001
39075, Operator effects - Gross pathology collection, operator_effects_gross_pathology_collection, IMPC_EXD_088_001
39076, Operator effects - Gross pathology annotation, operator_effects_gross_pathology_annotation, IMPC_EXD_089_001
39077, Operator effects - ECG, operator_effects_ecg, IMPC_EXD_090_001
39078, Operator effects - Echo, operator_effects_echo, IMPC_EXD_091_001
39079, Operator effects - Plethysmography, operator_effects_plethysmography, IMPC_EXD_092_001
39080, Operator effects - Insulin, operator_effects_insulin, IMPC_EXD_093_001
39081, Operator effects - Embryo Lac Z collection, operator_effects_embryo_lac_z_collection, IMPC_EXD_094_001
39082, Operator effects - Embryo Lac Z annotation, operator_effects_embryo_lac_z_annotation, IMPC_EXD_095_001
39083, Operator effects - Adult Lac Z collection, operator_effects_adult_lac_z_collection, IMPC_EXD_096_001
39084, Operator effects - Adult Lac Z annotation, operator_effects_adult_lac_z_annotation, IMPC_EXD_097_001
39085, Time effects, time_effects, IMPC_EXD_098_001
39086, Order effects - Body weight, order_effects_body_weight, IMPC_EXD_099_001
39087, Order effects - CSD, order_effects_csd, IMPC_EXD_100_001
39088, Order effects - Grip strength, order_effects_grip_strength, IMPC_EXD_101_001
39089, Order effects - Acoustic startle, order_effects_acoustic_startle, IMPC_EXD_102_001
39090, Order effects - Calorimetry, order_effects_calorimetry, IMPC_EXD_103_001
