name,description,isMandatory,impcParameterOrigId
Combined SHIRPA and Dysmorphology, SHIRPA and dysmorphology were originally always separate assessments.&nbsp; However they have recently been combined as assessments so that they take place at the same time.The purpose of the assessments is to examine mice for obvious physical characteristics behaviors and morphological abnormalities.Descriptions include abnormal locomotion/appearance/behavior/reflex reactions., TRUE,38178
Combined SHIRPA and Dysmorphology, SHIRPA and dysmorphology were originally always separate assessments.&nbsp; However they have recently been combined as assessments so that they take place at the same time.The purpose of the assessments is to examine mice for obvious physical characteristics behaviors and morphological abnormalities.Descriptions include abnormal locomotion/appearance/behavior/reflex reactions., TRUE,38179
Combined SHIRPA and Dysmorphology, SHIRPA and dysmorphology were originally always separate assessments.&nbsp; However they have recently been combined as assessments so that they take place at the same time.The purpose of the assessments is to examine mice for obvious physical characteristics behaviors and morphological abnormalities.Descriptions include abnormal locomotion/appearance/behavior/reflex reactions., TRUE,38180
Combined SHIRPA and Dysmorphology, SHIRPA and dysmorphology were originally always separate assessments.&nbsp; However they have recently been combined as assessments so that they take place at the same time.The purpose of the assessments is to examine mice for obvious physical characteristics behaviors and morphological abnormalities.Descriptions include abnormal locomotion/appearance/behavior/reflex reactions., TRUE,38181
Combined SHIRPA and Dysmorphology, SHIRPA and dysmorphology were originally always separate assessments.&nbsp; However they have recently been combined as assessments so that they take place at the same time.The purpose of the assessments is to examine mice for obvious physical characteristics behaviors and morphological abnormalities.Descriptions include abnormal locomotion/appearance/behavior/reflex reactions., TRUE,38182
Combined SHIRPA and Dysmorphology, SHIRPA and dysmorphology were originally always separate assessments.&nbsp; However they have recently been combined as assessments so that they take place at the same time.The purpose of the assessments is to examine mice for obvious physical characteristics behaviors and morphological abnormalities.Descriptions include abnormal locomotion/appearance/behavior/reflex reactions., TRUE,38183
Combined SHIRPA and Dysmorphology, SHIRPA and dysmorphology were originally always separate assessments.&nbsp; However they have recently been combined as assessments so that they take place at the same time.The purpose of the assessments is to examine mice for obvious physical characteristics behaviors and morphological abnormalities.Descriptions include abnormal locomotion/appearance/behavior/reflex reactions., TRUE,38184
Fear Conditioning, Fear Conditioning test assesses aversive learning and memory, FALSE,51545
Fear Conditioning, Fear Conditioning test assesses aversive learning and memory, FALSE,51546
Fear Conditioning, Fear Conditioning test assesses aversive learning and memory, FALSE,51547
Fear Conditioning, Fear Conditioning test assesses aversive learning and memory, FALSE,51548
Fear Conditioning, Fear Conditioning test assesses aversive learning and memory, FALSE,51549
Fear Conditioning, Fear Conditioning test assesses aversive learning and memory, FALSE,51550
Fear Conditioning, Fear Conditioning test assesses aversive learning and memory, FALSE,51551
Fear Conditioning, Fear Conditioning test assesses aversive learning and memory, FALSE,51552
Fear Conditioning, Fear Conditioning test assesses aversive learning and memory, FALSE,51553
Fear Conditioning, Fear Conditioning test assesses aversive learning and memory, FALSE,51554
Fear Conditioning, Fear Conditioning test assesses aversive learning and memory, FALSE,51555
Fear Conditioning, Fear Conditioning test assesses aversive learning and memory, FALSE,51556
Fear Conditioning, Fear Conditioning test assesses aversive learning and memory, FALSE,51557
Fear Conditioning, Fear Conditioning test assesses aversive learning and memory, FALSE,51558
Fear Conditioning, Fear Conditioning test assesses aversive learning and memory, FALSE,51559
Fear Conditioning, Fear Conditioning test assesses aversive learning and memory, FALSE,51560
Fear Conditioning, Fear Conditioning test assesses aversive learning and memory, FALSE,51561
Fear Conditioning, Fear Conditioning test assesses aversive learning and memory, FALSE,51562
Fear Conditioning, Fear Conditioning test assesses aversive learning and memory, FALSE,51563
Fear Conditioning, Fear Conditioning test assesses aversive learning and memory, FALSE,51564
Fear Conditioning, Fear Conditioning test assesses aversive learning and memory, FALSE,51565
Fear Conditioning, Fear Conditioning test assesses aversive learning and memory, FALSE,51566
Fear Conditioning, Fear Conditioning test assesses aversive learning and memory, FALSE,51567
Fear Conditioning, Fear Conditioning test assesses aversive learning and memory, FALSE,51568
Fear Conditioning, Fear Conditioning test assesses aversive learning and memory, FALSE,51569
Fear Conditioning, Fear Conditioning test assesses aversive learning and memory, FALSE,51570
Fear Conditioning, Fear Conditioning test assesses aversive learning and memory, FALSE,51571
Fear Conditioning, Fear Conditioning test assesses aversive learning and memory, FALSE,51572
